UNIQUE_ID,Overall_Rating,Technical_Skills,Teamwork,Customer_Service,Hire_Again,High_Performer,Protected_Group,Retained,SJ_Most_1,SJ_Least_1,SJ_Time_1,SJ_Most_2,SJ_Least_2,SJ_Time_2,SJ_Most_3,SJ_Least_3,SJ_Time_3,SJ_Most_4,SJ_Least_4,SJ_Time_4,SJ_Most_5,SJ_Least_5,SJ_Time_5,SJ_Most_6,SJ_Least_6,SJ_Time_6,SJ_Most_7,SJ_Least_7,SJ_Time_7,SJ_Most_8,SJ_Least_8,SJ_Time_8,SJ_Most_9,SJ_Least_9,SJ_Time_9,Scenario1_1,Scenario1_2,Scenario1_3,Scenario1_4,Scenario1_5,Scenario1_6,Scenario1_7,Scenario1_8,Scenario1_Time,Scenario2_1,Scenario2_2,Scenario2_3,Scenario2_4,Scenario2_5,Scenario2_6,Scenario2_7,Scenario2_8,Scenario2_Time,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,PScale01_Q1,PScale01_Q2,PScale01_Q3,PScale01_Q4,PScale02_Q1,PScale02_Q2,PScale02_Q3,PScale02_Q4,PScale03_Q1,PScale03_Q2,PScale03_Q3,PScale03_Q4,PScale04_Q1,PScale04_Q2,PScale04_Q3,PScale04_Q4,PScale05_Q1,PScale05_Q2,PScale05_Q3,PScale05_Q4,PScale06_Q1,PScale06_Q2,PScale06_Q3,PScale06_Q4,PScale06_Q5,PScale06_Q6,PScale07_Q1,PScale07_Q2,PScale07_Q3,PScale07_Q4,PScale08_Q1,PScale08_Q2,PScale08_Q3,PScale08_Q4,PScale09_Q1,PScale09_Q2,PScale09_Q3,PScale09_Q4,PScale10_Q1,PScale10_Q2,PScale10_Q3,PScale10_Q4,PScale11_Q1,PScale11_Q2,PScale11_Q3,PScale11_Q4,PScale12_Q1,PScale12_Q2,PScale12_Q3,PScale12_Q4,PScale13_Q1,PScale13_Q2,PScale13_Q3,PScale13_Q4,PScale13_Q5,split
245217084,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1,4,5,3,4,20,1,2,23,1,2,32,2,4,25,2,3,33,1,2,22,1,3,32,3,4,47,1,1,1,4,1,2,0,4,32,4,0,1,3,3,2,0,3,27,1,4,2,5,2,2,2,6,3,5,1,2,2,2,2,5,2,3,6,1,4,2,1,4,4,2,4,1,1,4,4,4,3,4,1,2,1,4,4,2,3,2,3,4,4,1,1,3,1,1,1,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,1,4,train
245092884,3.0,3.0,3.0,3.0,5.0,0.0,0.0,1,2,1,42,3,2,39,1,4,55,1,2,72,1,4,41,3,4,32,1,2,25,2,4,39,2,3,38,1,1,1,4,1,2,0,4,125,4,0,1,3,3,2,0,3,49,2,4,3,7,1,1,1,1,7,2,1,1,2,1,1,5,3,7,2,1,3,2,2,3,4,1,4,4,2,3,2,4,3,2,2,1,1,1,1,1,4,3,2,4,4,1,2,4,1,1,3,2,3,2,1,3,2,2,1,1,4,4,2,3,3,2,2,2,2,3,2,1,4,3,2,train
245078947,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,32,1,4,49,1,2,82,3,2,61,2,4,28,3,1,22,1,2,48,1,3,31,1,3,31,1,1,1,4,1,2,0,4,64,4,0,1,3,3,2,0,3,29,3,1,2,7,1,2,2,1,7,1,1,1,4,3,2,5,7,7,6,1,3,1,1,3,3,1,3,4,1,4,3,4,3,1,2,1,4,4,4,4,4,3,2,4,4,1,1,4,1,1,4,1,2,2,1,4,1,1,2,1,4,4,2,1,3,4,3,1,4,4,2,1,4,3,2,train
245056245,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1,3,2,100,4,2,95,1,4,159,1,2,102,2,3,144,2,4,73,1,3,157,3,4,222,2,3,127,1,1,1,4,1,2,0,4,59,4,0,1,3,3,2,0,3,68,2,6,5,1,2,2,1,7,6,7,1,2,3,2,2,1,1,6,5,3,3,2,1,3,4,1,4,4,4,3,3,1,2,3,3,2,3,3,3,3,3,3,3,2,3,1,1,2,1,1,4,1,2,3,1,4,1,1,1,2,4,2,2,3,3,4,1,1,4,4,2,2,4,3,3,train
245113326,5.0,4.0,5.0,5.0,5.0,1.0,0.0,1,2,4,80,3,2,59,1,4,93,4,2,69,2,4,38,3,4,41,3,4,42,1,4,66,1,4,46,1,0,1,4,1,2,0,4,58,4,0,1,2,3,2,0,3,113,2,1,3,6,1,4,2,3,1,2,2,2,3,4,3,1,4,1,2,1,3,2,2,3,4,1,4,1,1,3,4,1,4,2,2,2,1,1,1,2,2,2,4,4,2,1,1,4,1,1,2,1,2,4,1,4,1,1,1,1,4,4,2,2,3,2,1,1,4,3,1,2,4,3,3,train
245145398,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1,2,4,53,3,2,91,4,1,63,1,2,67,2,3,99,3,4,62,3,2,39,2,3,32,3,4,82,1,0,5,4,1,2,0,9,44,4,0,0,8,3,2,0,8,38,1,3,6,6,1,1,2,4,1,3,1,2,4,1,2,5,2,1,2,1,4,1,1,3,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,3,2,2,2,4,3,1,1,4,1,1,4,1,4,1,1,4,1,1,1,1,4,4,1,4,4,1,3,1,1,4,2,1,4,2,3,train
245254382,2.0,3.0,2.0,3.0,3.0,0.0,1.0,0,3,4,66,3,4,32,1,4,49,3,4,44,2,1,29,3,1,35,1,2,28,1,3,36,2,4,34,1,1,1,4,1,2,1,4,59,4,0,1,3,3,2,0,3,47,3,1,1,7,1,2,1,1,7,1,1,2,4,1,2,5,1,7,3,1,3,4,1,4,4,1,2,3,1,3,4,2,3,2,2,2,1,1,1,1,3,4,2,4,3,1,1,4,1,1,1,1,2,4,1,4,1,1,1,1,4,1,3,4,2,4,1,1,4,4,1,1,4,4,1,train
244975130,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,49,3,2,52,3,4,91,4,2,49,1,4,25,2,4,42,4,2,37,1,4,48,1,3,48,1,1,1,4,1,2,0,4,45,4,0,1,3,3,2,0,3,60,2,4,2,5,2,2,2,1,3,4,1,1,4,2,2,4,2,3,2,1,3,2,2,3,4,1,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,1,3,2,2,3,1,4,1,1,1,2,4,4,2,3,3,3,1,1,4,4,1,1,3,3,3,train
245203228,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0,3,1,55,3,1,48,1,3,182,1,4,52,2,4,26,3,1,27,1,3,52,2,4,35,2,4,36,1,1,1,4,1,2,0,4,42,4,0,1,3,3,2,0,3,104,4,1,6,6,1,2,3,1,1,2,1,2,2,3,2,5,3,1,3,1,3,1,1,3,4,4,4,4,2,3,4,3,2,3,3,3,4,3,4,4,4,3,2,4,3,1,2,3,3,2,4,1,2,2,2,3,2,2,2,1,4,4,2,4,4,2,1,1,4,4,3,1,4,3,1,train
245040507,2.0,3.0,3.5,3.5,3.0,0.0,1.0,0,1,3,78,4,2,59,1,3,68,1,3,55,2,4,40,1,3,53,1,3,52,3,1,71,2,4,125,1,1,1,4,1,2,0,4,110,4,0,1,3,3,2,0,3,46,1,5,3,1,2,2,1,1,5,4,1,1,2,1,1,1,1,4,2,1,1,1,1,2,4,1,4,2,3,3,3,1,4,2,1,1,1,2,1,3,4,4,2,3,3,1,1,4,1,2,1,1,1,4,1,4,1,1,2,1,3,4,1,2,2,1,1,1,3,3,1,1,3,2,1,train
245075681,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,1,4,70,1,2,52,1,2,38,1,2,37,2,1,38,3,4,48,1,4,30,2,3,47,2,4,101,1,1,1,4,1,1,0,4,29,4,0,1,3,3,2,0,3,40,2,3,6,1,2,1,2,7,4,5,1,1,4,2,2,5,1,6,2,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,4,4,4,3,4,4,1,1,4,1,1,2,3,1,3,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,2,train
244979128,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1,3,4,23,3,2,21,1,2,27,1,4,49,2,1,22,2,4,37,1,4,20,2,3,53,1,3,46,1,1,1,4,1,2,0,4,31,4,0,1,3,3,2,0,3,29,3,6,5,1,2,3,2,8,2,7,1,1,2,2,3,5,3,6,5,1,3,2,2,3,3,2,3,3,2,3,3,3,3,2,2,2,3,2,3,1,3,3,3,3,3,2,2,3,2,2,3,2,3,3,2,3,1,2,2,2,3,3,2,3,3,2,3,2,2,3,2,2,3,3,2,train
244978145,4.0,4.0,4.0,4.0,4.0,1.0,1.0,0,3,4,42,2,4,100,1,3,62,1,2,64,2,4,23,3,4,39,1,4,67,1,3,45,2,3,50,1,1,1,4,1,3,1,4,50,4,0,1,3,3,3,1,3,100,3,5,3,7,1,4,4,1,7,1,1,4,4,3,4,5,4,7,5,1,4,1,1,4,4,4,1,4,4,4,4,4,4,4,1,4,4,4,1,4,4,4,1,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,1,1,4,1,4,train
128156332,4.0,4.0,4.0,5.0,5.0,1.0,0.0,0,2,4,35,3,4,54,1,3,92,1,2,45,2,4,23,3,4,59,1,2,37,2,3,27,1,4,38,1,1,1,4,1,2,0,4,56,4,0,1,3,3,2,0,3,104,2,3,5,1,2,2,1,8,5,7,1,1,3,2,2,1,2,5,3,1,3,2,2,3,3,1,4,4,4,3,3,1,3,2,2,2,3,2,3,4,3,1,3,3,3,1,1,4,1,1,3,2,2,1,1,4,1,1,3,1,3,4,1,3,3,2,1,3,1,3,1,1,4,2,4,train
244988831,4.0,3.0,4.0,5.0,5.0,1.0,0.0,1,4,2,89,3,2,42,1,4,50,1,2,86,2,4,38,3,4,91,1,2,83,1,4,51,2,3,165,1,1,1,4,1,2,0,4,100,4,0,1,3,3,2,0,3,57,1,4,2,6,2,1,1,1,1,2,1,3,2,4,1,2,3,1,2,1,1,1,1,4,4,1,4,4,4,2,4,4,1,2,2,2,3,3,3,3,2,2,3,2,3,2,1,3,2,2,4,1,2, ,1,3,1,2,2,1,3,3,4,4,1,4,3, ,2,2,2,2,3,2,2,train
245086858,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1,2,4,145,3,1,95,2,4,57,4,2,94,2,4,23,2,4,54,1,4,42,1,3,89,1,4,65,1,1,1,4,1,1,1,9,108,4,0,1,3,3,2,0,3,62,2,7,7,1,2,2,2,4,1,4,1,2,1,2,2,5,2,5,4,1,4,2,4,3,3,1,4,4,4,3,4,4,1,1,4,3,4,2,4,3,4,4,3,4,3,1,1,4,2,1,2,2,2,2,2,4,1,1,2,1,4,4,2,4,3,2,3,1,4,3,1,1,3,4,3,train
245205751,3.0,3.0,4.0,3.0,4.0,0.0,0.0,1,2,1,52,3,2,51,1,4,42,1,2,76,2,4,33,2,4,62,1,3,21,1,3,67,2,4,74,1,1,1,4,1,2,0,4,58,4,0,1,3,3,2,0,3,36,2,3,4,4,2,2,2,6,3,4,1,3,3,4,2,4,3,3,4,1,2,3,4,2,4,1,3,3,4,2,3,3,1,3,3,3,4,3,3,4,3,3,3,4,3,1,1,2,1,1,2,3,2,3,1,4,1,1,2,2,3,2,2,2,3,4,2,2,3,4,2,2,3,3,2,train
242349691,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,4,47,1,2,71,1,3,37,1,3,132,3,4,89,1,4,64,3,1,39,1,3,51,1,4,70,1,1,1,4,1,2,0,4,110,4,0,1,3,3,2,0,3,259,2,3,5,1,2,1,4,7,4,7,2,1,3,3,2,3,3,6,5,2,2,3,4,3,4,3,3,2,4,4,3,1,2,1,4,3,1,1,4,4,2,4,3,3,4,1,1,4,1,1,1,1,3,3,1,4,1,1,1,1,3,4,1,3,3,4,2,2,4,3,2,1,3,3,1,train
245145566,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0,3,1,53,3,2,84,1,3,39,1,2,450,2,4,27,2,4,68,1,4,40,2,4,31,2,3,36,1,1,1,4,1,0,4,4,57,4,0,1,3,3,2,0,3,72,2,1,3,7,1,3,1,1,7,1,1,1,4,3,2,5,3,7,5,1,3,1,2,4,4,1,4,4,1,4,4,4,3,1,2,1,1,4,4,3,4,4,1,3,4,2,1,4,1,1,2,3,1,4,1,4,1,1,1,1,4,4,1,3,3,2,3,2,1,3,2,2,4,2,4,train
245171683,4.0,3.0,5.0,3.0,5.0,1.0,1.0,1,1,4,58,1,2,40,3,4,89,4,2,82,2,3,52,4,1,94,3,4,37,1,2,79,1,4,71,1,1,1,4,1,2,1,4,123,4,0,1,3,3,2,0,3,71,3,3,5,1,2,2,2,7,1,7,1,2,2,2,2,5,3,5,2,1,4,1,2,4,4,1,4,4,4,4,4,4,2,1,3,1,1,1,1,4,4,3,3,4,4,1,1,4,1,1,4,1,4,2,1,4,1,1,2,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,1,train
245113383,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1,1,2,91,3,2,43,1,4,43,1,2,62,1,4,39,2,4,124,3,4,46,2,3,53,1,4,57,1,1,1,4,1,2,0,4,80,4,0,1,3,3,2,0,3,45,3,8,2,1,2,4,3,6,2,6,1,3,3,4,4,1,4,5,5,1,3,3,3,3,3,2,3,2,2,3,2,2,2,2,3,2,2,3,1,3,3,2,3,3,3,1,2,4,1,1,3,1,2,2,1,4,1,2,3,2,3,3,1,3,3,3,2,2,3,3,3,2,3,3,3,train
240377021,4.0,4.0,4.0,4.0,5.0,1.0,0.0,0,3,2,78,3,2,108,1,2,54,1,4,56,2,4,84,3,2,46,3,4,38,1,4,51,4,2,161,1,1,1,4,1,2,0,4,40,4,0,1,3,3,2,0,3,55,4,6,5,1,3,4,4,6,1,4,1,1,2,4,4,1,3,5,3,1,4,2,1,1,4,1,4,4,1,4,4,4,4,1,2,1,4,4,1,4,2,2,3,2,3,1,2,4,1,1,2,1,1,1,1,4,1,1,1,1,4,4,4,4,3,4,1,2,4,4,1,2,4,3,3,train
245109714,4.0,4.0,4.0,3.0,5.0,1.0,0.0,1,3,2,418,3,2,143,1,2,69,1,2,159,2,4,41,2,4,104,1,3,111,1,4,107,4,3,61,1,1,1,4,1,2,0,4,49,4,0,1,3,3,2,0,3,20,2,1,2,7,1,1,1,1,7,1,1,1,4,4,1,2,7,7,3,1,2,1, ,2,4,1,3,2,1,4,1,3,3,2,2,1,3,4,1,1,3, ,4,3,3,1,2,3,1,2,2,3,3,3,2, ,1,2,2,3,4,4,3,3,2,2,3,3,2,2,1,1,4,3,1,train
121031960,3.0,4.0,4.0,5.0,5.0,1.0,0.0,1,3,4,51,1,2,36,1,2,75,1,4,33,2,4,32,2,4,21,1,4,32,1,4,26,1,3,199,1,1,1,4,1,2,0,4,35,4,0,1,3,3,2,0,3,35,2,3,5,1,2,1,3,6,5,4,1,2,2,2,2,3,2,5,4,1,3,2,2,3,4,1,3,4,2,4,4,4,3,2,2,2,4,4,4,4,2,2,2,4,3,2,2,4,1,2,3,2,3,2,2,3,2,1,1,1,4,4,1,3,3,2,3,3,1,3,2,2,3,3,3,train
245112083,3.0,3.0,4.0,4.0,5.0,1.0,1.0,1,4,2,187,3,4,96,1,3,102,1,2,45,1,3,65,3,4,67,3,2,42,2,4,37,1,4,112,1,1,1,4,1,2,0,4,85,4,0,1,3,3,2,0,3,109,1,4,2,2,2,1,1,7,3,5,1,2,4,1,1,5,1,4,5,1,4,1,1,4,4,1,4,4,1,4,4,4,4,1,1,1,4,4,4,1,4,4,2,4,4,1,1,4,1,1,4,1,2,2,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,2,3,train
237737609,3.5,3.0,3.0,3.5,4.5,0.0,0.0,0,3,2,43,3,2,34,4,3,39,2,4,37,2,4,26,3,4,22,1,2,29,2,4,33,4,3,43,1,1,1,4,1,4,0,4,54,4,0,5,3,3,2,0,3,38,2,3,4,5,3,2,1,7,2,6,1,2,4,2,2,5,2,2,4,1,3,2,2,2,3,1,4,3,2,3,2,3,3,2,2,2,3,4,3,3,3,2,3,4,3,1,1,3,1,1,2,3,2,4,1,4,1,1,2,1,3,3,3,2,3,3,1,1,3,4,2,1,3,3,2,train
245012814,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,1,81,3,2,22,1,4,360,1,2,34,2,4,185,2,4,48,1,2,60,1,4,646,4,1,45,1,1,1,4,1,2,0,4,85,4,0,1,3,3,2,0,3,335,1,1,2,6,1,1,1,4,1,2,1,2,2,2,1,1,2,2,4,2,3,2,2,4,4,1,3,3,3,3,3,3,3,3,3,3,4,4,4,1,4,2,2,3,3,1,2,3,2,2,1,4,2,4,1,4,1,1,2,1,3,4,1,3,2,1,1,1,3,4,2,1,4,3,1,train
245059430,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1,2,1,87,3,2,87,1,3,109,1,2,58,2,4,65,3,4,73,1,4,24,1,4,82,2,4,198,1,1,1,4,1,2,0,4,101,4,0,1,3,3,2,0,3,53,2,3,5,5,3,2,3,4,1,4,1,2,4,2,2,5,2,2,2,1,1,4,4,1,4,1,4,4,1,4,4,4,3,2,2,2,1,1,1,4,4,3,2,4,4,1,1,4,1,1,4,1,2,2,1,4,1,1,1,1,4,4,1,3,1,2,1,1,4,4,1,1,4,3,3,train
245225854,4.0,5.0,5.0,5.0,5.0,1.0,0.0,0,4,1,74,4,3,33,2,4,41,1,2,48,2,1,55,2,4,66,1,2,31,2,3,42,2,4,58,1,1,1,4,1,2,0,4,52,4,0,1,3,3,1,0,3,85,3,1,2,7,1,3,3,1,7,1,1,3,1,2,3,1,4,7,1,1,2,3,4,1,3,1,3,2,2,3,3,1,3,4,2,3,1,3,1,1,4,4,3,4,4,1,2,4,4,1,4,1,3,1,1,3,1,1,1,1,3,3,3,2,2,3,3,3,3,3,2,1,3,3,3,train
245174302,3.0,3.0,3.0,3.0,3.0,0.0,0.0,1,1,4,87,3,2,81,1,3,61,1,2,48,2,4,136,4,1,122,1,4,45,2,3,43,2,4,41,1,1,1,4,1,2,0,4,44,4,0,1,3,3,2,0,3,74,5,3,3,5,2,5,3,5,2,2,1,4,6,4,5,5,4,2,4,1,2,3,4,2,3,2,3,4,3,3,1,2,2,2,3,2,2,1,2,2,3,2,3,3,3,1,1,4,1,1,2,3,2,2,2,4,1,1,2,3,4,3,3,2,2,3,1,1,3,4,2,2,3,4,2,train
245255866,4.0,4.0,4.0,4.0,5.0,1.0,0.0,0,3,2,27,3,2,23,1,2,31,1,4,34,2,4,25,2,4,22,3,2,20,2,4,41,1,3,47,1,1,1,4,1,2,0,4,31,4,0,1,3,3,2,0,3,27,3,3,2,1,2,4,4,8,3,7,1,4,3,3,4,4,3,5,2,1,3,2,2, ,4,1,4,3,3,3,3,3,3,1,2,1,3,3,1,3,3,2,3,3,3,2,2,3, ,1,2,3,2,3, ,4,1,1,2,2,2,3,3,4,3, ,2,2,4,3,1,2,4,3,3,train
245180688,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0,2,1,96,3,4,34,4,2,108,1,3,100,2,3,62,3,4,27,1,4,33,2,3,47,2,4,31,1,1,1,4,1,2,0,4,89,4,0,1,3,3,2,0,3,47,2,4,6,6,2,2,1,4,1,2,1,1,2,2,2,5,2,1,7,1,4,1,1,4, ,1,1,4,1,4,4,4,4,1,1, ,1, ,4,4,4,4,3,4, ,1,1,4,1,1,4,1,1,3,1,4,1,1,1,1,4,4,1,1,4,1,4,4,1,4,2,1, ,4,4,train
245037777,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1,3,1,70,1,2,123,1,4,137,1,2,125,2,1,125,3,4,127,1,2,49,1,4,104,4,3,9,1,1,1,4,1,2,0,4,143,4,0,1,3,3,2,0,3,39,1,1,2,7,1,1,1,1,7,1,1,1,4,1,1,5,7,7,5,1,4,1,1,4,4,1,4,4,1,4,4,4,3,2,2,1,4,4,4,4,3,3,3,4,4,1,2,3,1,1,3,2,3,2,1,4,1,1,1,1,4,4,2,3,4,1,3,1,3,4,1,1,3,3,2,train
239673529,4.0,4.0,4.0,4.0,5.0,1.0,0.0,1,3,2,66,3,2,77,1,3,52,1,3,56,2,1,64,2,4,35,3,4,46,2,3,29,1,4,39,1,1,1,4,1,2,0,4,96,4,0,1,3,3,2,0,3,81,1,6,1,1,2,1,1,8,4,7,1,1,4,1,1,5,1,6,7,1,4,1,1,3,4,1,4,4,1,4,1,4,2,2,2,2,1,3,1,1,4,2,3,4,4,1,1,4,1,1,3,1,4,2,1,4,1,2,1,1,4,4,1,4,1,2,1,1,4,4,1,1,4,4,1,train
244941321,3.0,4.0,4.0,3.0,5.0,1.0,1.0,0,3,4,66,3,2,39,1,2,102,1,2,92,2,3,68,3,1,68,1,4,40,2,3,69,2,3,86,1,1,1,4,1,2,0,4,38,4,0,1,3,3,2,0,3,46,2,1,5,6,1,2,2,1,1,2,1,2,4,2,2,5,2,1,3,1,3,2,2,4,4,1,3,4,2,4,3,4,3,2,2,2,4,4,4,4,3,2,3,4,4,1,1,4,1,1,2,3,1,3,1,4,1,1,1,1,3,4,1,3,3,2,1,1,4,4,1,1,4,3,1,train
239417749,2.5,2.5,3.0,3.0,3.5,0.0,0.0,0,3,2,49,3,4,84,3,4,104,1,4,93,2,4,48,3,1,121,1,2,45,1,3,131,2,3,146,1,1,1,4,1,1,2,4,82,3,2,1,3,3,1,2,3,67,2,3,2,6,1,2,2,6,1,5,2,3,4,2,2,4,2,2,6,1,3,1, ,1,4, ,3,1,1,3,4,3, ,1,2,2,4,4,3,1,4, ,4,4,4,1,1,4,4,1,2,1,1,4,1,4,1,1,4,1,4,3,1,4,3,4,4,2,3,3,1,1,3,3,1,train
243307699,3.0,3.0,3.0,3.0,4.0,0.0,0.0,0,3,4,40,3,2,36,1,3,38,3,4,98,1,4,23,3,4,77,1,2,32,1,3,22,2,4,58,1,1,1,4,1,2,0,4,31,4,0,1,3,3,2,0,3,41,3,4,3,1,2,4,3,4,4,2,1,3,2,4,3,5,3,4,4,2,2,2,4,2,2,1,3,1,3,2,3,2,4,4,2,3,2,2,3,2,2,4,2,2,2,3,2,3,3,3,2,4,3,3,1,3,2,2,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,train
245145426,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1,1,4,97,1,4,87,1,3,71,1,2,100,2,3,149,3,1,96,3,2,66,2,3,107,1,2,155,1,1,0,4,1,2,0,4,80,4,0,5,3,3,2,0,3,38,6,3,5,7,1,1,1,1,7,1,1,1,6,1,6,1,7,7,2,1,1,4,4,1,4,1,3,3,2,4,2,1,1,3,4,3,3,3,1,3,3,1,3,4,4,1,1,4,1,1,4,3,4,2,1,4,1,1,3,2,3,3,4,1,1,4,1,1,4,4,1,1,4,3,2,train
245240576,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0,3,2,43,3,4,44,3,4,30,1,4,45,1,4,32,3,4,45,1,4,32,2,4,36,2,4,25,1,1,1,4,1,2,0,4,72,4,0,1,3,3,2,0,3,39,3,1,3,5,1,1,2,5,2,3,1,2,4,2,2,5,2,2,3,1,2,3,2,2,4,1,3,2,2,3,1,2,2,2,3,2,1,2,2,2,3,3,3,3,4,1,2,4,1,1,4,2,3,2,1,4,1,1,2,2,3,3,2,2,2,2,2,2,3,3,3,2,3,3,2,train
245187321,4.0,4.0,4.0,3.0,5.0,1.0,1.0,0,3,4,91,3,4,61,1,2,60,1,2,47,2,4,27,2,4,52,3,2,76,1,4,71,4,3,62,1,1,1,4,1,2,0,4,77,4,0,1,3,3,2,0,3,68,2,3,5,2,2,1,1,6,4,4,1,1,2,1,1,5,1,4,5,1,4,1,1,4,4,1,4,4,1,4,4,4,3,1,1,1,4,4,1,4,4,1,2,4,4,1,1,4,1,1,1,4,1,4,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4, ,train
245089375,2.0,3.0,3.0,4.0,4.0,0.0,1.0,1,3,1,51,3,2,19,1,3,77,1,4,62,2,3,32,3,4,46,1,3,33,1,4,26,1,4,102,1,1,1,4,1,2,0,4,40,4,0,1,3,3,2,0,3,61,2,4,6,4,1,2,2,6,1,6,1,2,4,2,2,3,2,3,3,1,4,1,1,4,4,1,4,3,1,4,4,4,4,1,1,1,1,4,4,4,4,4,3,4,4,1,1,4,1,1,1,4,1,3,1,4,1,1,1,1,4,4,1,4,4,1,1,1,4,4,1,1,4,4,2,train
245123419,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1,3,4,80,3,4,35,3,2,65,3,4,63,2,4,53,3,4,57,1,4,28,1,2,52,1,3,106,1,1,1,4,1,1,1,9,194,3,2,1,3,3,2,1,0,95,2,3,6,7,1,2,3,1,7,1,1,1,1,2,2,1,7,7,3,1,1,3,3,2,1,1,3,1,1,1,1,1,3,1,3,2,1,3,1,1,3,3,3,2,2,1,2,1,1,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,train
245135727,3.0,3.0,3.0,3.0,4.0,0.0,1.0,1,3,4,46,3,1,57,1,3,76,4,3,37,2,1,53,3,4,45,2,4,44,1,4,38,4,1,49,1,1,1,4,1,2,0,4,35,4,0,1,3,3,2,0,3,22,2,6,5,1,2,2,4,7,4,5,1,3,2,2,2,1,2,4,3,2,2,2,2,3,4,2,2,3,2,2,2,2,3,2,2,2,2,1,2,1,2,2,3,3,2,2,3,2,3,3,3,2,3,2,2,3,2,2,2,3,4,3,3,3,3,2,3,3,2,3,2,2,3,4,3,train
245085363,4.0,4.0,3.0,5.0,4.0,1.0,1.0,0,3,4,27,3,2,35,1,4,66,1,4,44,2,4,29,3,4,43,4,3,22,1,4,30,2,3,85,1,1,1,4,1,2,0,4,58,4,0,1,3,3,2,0,3,47,1,1,4,7,1,1,1,1,7,1,1,1,4,1,2,5,7,7,7,1,3,2,2,3,4,1,4,4,1,4,4,4,3,2,2,2,4,4,4,4,3,4,3,4,4,1,1,2,1,1,1,4,1,4,1,4,1,1,1,1,3,4,4,3,3,4,1,1,1,4,1,1,4,4,3,train
244988022,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0,2,4,129,4,2,85,4,3,124,1,4,31,2,4,68,2,4,55,1,2,24,2,4,63,4,3,37,1,1,1,4,1,2,0,4,29,4,0,1,3,3,2,0,3,75,2,3,5,5,3,2,3,7,3,5,1,2,4,2,2,5,2,3,3,1,3,2,3,3,2,1,3,2,2,3,4,3,4,2,1,2,3,2,3,3,4,4,3,4,3,2,1,4,1,2,1,2,2,3,1,4,1,1,2,3,4,3,2,3,3,2,2,1,3,3,2,1,3,3,2,train
245196662,4.0,4.0,4.0,4.0,5.0,1.0,1.0,1,3,1,157,3,2,127,2,3,149,1,2,143,2,4,29,3,4,182,1,2,66,1,3,117,1,3,258,1,1,1,4,1,2,0,4,33,4,0,1,3,3,2,0,3,23,1,1,3,6,2,1,1,1,2,2,1,1,4,1,1,1,7,2,3,1,4,1,1,4,4,4,4,4,2,4,4,4,4,1,1,1,1,1,1,1,3,4,2,4,4,1,1,4,1,1,2,1,2,4,1,4,1,1,1,1,4,4,4,3,1,2,1,1,4,4,2,1,3,4,3,train
